date,code,shares,cost_price,market_price,market_value
2024-11-22,000551,9700,10.290279999999997,10.13,98261.00000000001
2024-11-22,000632,24700,4.04404,3.89,96083.0
2024-11-22,000609,38200,2.6126099999999997,2.53,96645.99999999999
2024-11-22,000593,17100,5.83583,5.98,102258.00000000001
2024-11-22,000546,15800,6.316309999999999,6.08,96064.0
2024-11-22,000633,19200,5.185179999999999,5.05,96960.0
2024-11-25,000530,19400,5.146602260799999,5.5384848,107446.60512
2024-11-25,000551,9700,10.290279999999997,10.06,97582.0
2024-11-25,000546,15800,6.316309999999999,6.69,105702.0
2024-11-25,000633,19200,5.185179999999999,5.29,101568.0
2024-11-25,000632,25600,3.9038999999999993,4.08,104448.0
2024-11-25,000048,6700,14.854839999999998,15.07,100969.0
2024-11-25,000426,7700,12.892879999999998,12.62,97174.0
2024-11-25,000510,25400,3.9239199999999994,3.98,101092.0
2024-11-25,000417,18100,5.5055,5.87,106247.0
2024-11-26,000530,19400,5.146602260799999,5.3796752,104365.69888000001
2024-11-26,000551,9700,10.290279999999997,10.05,97485.0
2024-11-26,000633,19200,5.185179999999999,5.24,100608.0
2024-11-26,000048,6700,14.854839999999998,14.93,100031.0
2024-11-26,000426,7700,12.892879999999998,12.63,97251.0
2024-11-26,000510,25400,3.9239199999999994,3.93,99822.0
2024-11-26,000417,18100,5.5055,5.67,102627.0
2024-11-26,000632,24200,4.12412,4.16,100672.0
2024-11-26,000592,41400,2.41241,2.47,102258.00000000001
2024-11-26,000532,7400,13.50349,13.53,100122.0
2024-11-27,000633,19200,5.185179999999999,5.21,100032.0
2024-11-27,000048,6700,14.854839999999998,15.54,104118.0
2024-11-27,000426,7700,12.892879999999998,12.88,99176.0
2024-11-27,000510,25400,3.9239199999999994,3.93,99822.0
2024-11-27,000417,18100,5.5055,5.89,106609.0
2024-11-27,000632,24200,4.12412,4.1,99219.99999999999
2024-11-27,000592,41400,2.41241,2.47,102258.00000000001
2024-11-27,000532,7400,13.50349,13.75,101750.0
2024-11-27,000572,22700,4.4044,4.39,99653.0
2024-11-27,000620,50700,1.9719699999999998,2.02,102414.0
2024-11-28,000633,19200,5.185179999999999,5.36,102912.0
2024-11-28,000048,6700,14.854839999999998,15.53,104051.0
2024-11-28,000426,7700,12.892879999999998,12.5,96250.0
2024-11-28,000510,25400,3.9239199999999994,3.97,100838.0
2024-11-28,000632,24200,4.12412,4.22,102124.0
2024-11-28,000592,41400,2.41241,2.54,105156.0
2024-11-28,000532,7400,13.50349,13.79,102046.0
2024-11-28,000572,22700,4.4044,4.44,100788.00000000001
2024-11-28,000620,50700,1.9719699999999998,2.08,105456.0
2024-11-28,000659,36000,2.7727699999999995,2.9,104400.0
2024-11-29,000426,7700,12.892879999999998,12.88,99176.0
2024-11-29,000510,25400,3.9239199999999994,3.95,100330.0
2024-11-29,000632,24200,4.12412,4.21,101882.0
2024-11-29,000592,41400,2.41241,2.61,108054.0
2024-11-29,000532,7400,13.50349,14.16,104784.0
2024-11-29,000572,22700,4.4044,4.5,102150.0
2024-11-29,000620,50700,1.9719699999999998,2.09,105963.0
2024-11-29,000659,36000,2.7727699999999995,2.92,105120.0
2024-11-29,000639,25200,3.95395,4.15,104580.00000000001
2024-11-29,000530,18300,5.454603554399999,5.3995264,98811.33312
2024-12-02,000530,18300,5.454603554399999,5.5484104,101535.91032
2024-12-02,000632,23700,4.21421,4.47,105939.0
2024-12-02,000639,24100,4.144139999999999,4.38,105558.0
2024-12-02,000572,21600,4.624619999999999,4.95,106920.0
2024-12-02,000592,37900,2.63263,2.75,104225.0
2024-12-02,000620,47100,2.12212,2.21,104091.0
2024-12-03,000530,18300,5.454603554399999,5.5186336,100990.99488
2024-12-03,000639,24100,4.144139999999999,4.18,100738.0
2024-12-03,000620,47100,2.12212,2.25,105975.0
2024-12-03,000592,37000,2.7027,3.03,112110.0
2024-12-03,000659,33100,3.0130099999999995,3.34,110554.0
2024-12-03,000632,22400,4.45445,4.65,104160.00000000001
2024-12-03,000572,19200,5.185179999999999,4.96,95232.0
2024-12-03,000633,18300,5.45545,5.44,99552.0
2024-12-04,000530,18300,5.454603554399999,5.3697496,98266.41768
2024-12-04,000620,47100,2.12212,2.18,102678.00000000001
2024-12-04,000632,22400,4.45445,4.51,101024.0
2024-12-04,000633,18300,5.45545,5.43,99369.0
2024-12-04,000639,24400,4.084079999999999,4.34,105896.0
2024-12-04,000659,30000,3.3233199999999994,3.53,105900.0
2024-12-04,000532,6600,15.025009999999998,15.26,100716.0
2024-12-04,000510,23800,4.18418,4.59,109242.0
2024-12-04,000657,9500,10.50049,10.06,95570.0
2024-12-05,000530,18300,5.454603554399999,5.5285592,101172.63336
2024-12-05,000632,22400,4.45445,4.52,101247.99999999999
2024-12-05,000633,18300,5.45545,5.53,101199.0
2024-12-05,000639,24400,4.084079999999999,4.24,103456.0
2024-12-05,000659,30000,3.3233199999999994,3.38,101400.0
2024-12-05,000532,6600,15.025009999999998,15.75,103950.0
2024-12-05,000620,46000,2.1721699999999995,2.32,106719.99999999999
2024-12-05,000510,20100,4.954949999999999,4.7,94470.0
2024-12-05,000566,17300,5.765759999999999,5.81,100513.0
2024-12-05,000533,22000,4.53453,4.59,100980.0
2024-12-06,000632,22400,4.45445,4.53,101472.0
2024-12-06,000633,18300,5.45545,5.74,105042.0
2024-12-06,000639,24400,4.084079999999999,4.38,106872.0
2024-12-06,000659,30000,3.3233199999999994,3.44,103200.0
2024-12-06,000532,6600,15.025009999999998,15.66,103356.0
2024-12-06,000566,17300,5.765759999999999,5.79,100167.0
2024-12-06,000533,22000,4.53453,4.64,102080.0
2024-12-06,000620,43400,2.3022999999999993,2.39,103726.0
2024-12-06,000592,35600,2.8027999999999995,2.94,104664.0
2024-12-06,000417,15700,6.366359999999999,6.45,101265.0
2024-12-09,000632,22400,4.45445,4.43,99232.0
2024-12-09,000633,18300,5.45545,5.62,102846.0
2024-12-09,000659,30000,3.3233199999999994,3.29,98700.0
2024-12-09,000566,17300,5.765759999999999,5.71,98783.0
2024-12-09,000533,22000,4.53453,4.58,100760.0
2024-12-09,000620,43400,2.3022999999999993,2.32,100688.0
2024-12-09,000592,35600,2.8027999999999995,2.83,100748.0
2024-12-09,000417,15700,6.366359999999999,6.19,97183.0
2024-12-09,000639,22800,4.384379999999999,4.64,105791.99999999999
2024-12-09,000411,9200,10.840829999999999,11.29,103867.99999999999
2024-12-10,000659,30000,3.3233199999999994,3.27,98100.0
2024-12-10,000566,17300,5.765759999999999,5.74,99302.0
2024-12-10,000533,22000,4.53453,4.62,101640.0
2024-12-10,000620,43400,2.3022999999999993,2.35,101990.0
2024-12-10,000592,35600,2.8027999999999995,2.81,100036.0
2024-12-10,000417,15700,6.366359999999999,6.39,100323.0
2024-12-10,000411,9200,10.840829999999999,11.09,102028.0
2024-12-10,000530,17300,5.762604847999999,5.5285592,95644.07416
2024-12-10,000572,20100,4.96496,4.85,97485.0
2024-12-10,000609,39300,2.54254,2.47,97071.00000000001
2024-12-11,000566,17300,5.765759999999999,5.96,103108.0
2024-12-11,000533,22000,4.53453,4.75,104500.0
2024-12-11,000417,15700,6.366359999999999,6.82,107074.0
2024-12-11,000411,9200,10.840829999999999,11.14,102488.0
2024-12-11,000530,17300,5.762604847999999,5.5781872,96502.63856
2024-12-11,000572,20100,4.96496,4.95,99495.0
2024-12-11,000609,39300,2.54254,2.5,98250.0
2024-12-11,000620,42800,2.33233,2.59,110852.0
2024-12-11,000592,35600,2.8027999999999995,3.09,110004.0
2024-12-11,000632,22900,4.36436,4.53,103737.0
2024-12-12,000411,9200,10.840829999999999,11.68,107456.0
2024-12-12,000530,17300,5.762604847999999,6.1340208,106118.55984
2024-12-12,000572,20100,4.96496,4.92,98892.0
