date,code,shares,cost_price,market_price,market_value
2024-08-26,000035,12300,4.06406,4.17,51291.0
2024-08-26,000078,20500,2.1921899999999996,2.21,45305.0
2024-08-27,000065,7200,8.288279999999999,8.3,59760.00000000001
2024-08-27,000505,10100,4.82482,4.9,49490.0
2024-08-27,000155,5100,8.628619999999998,8.68,44268.0
2024-08-27,000035,12300,4.06406,4.09,50307.0
2024-08-27,000078,20500,2.1921899999999996,2.18,44690.0
2024-08-27,000582,10000,6.866860000000001,6.89,68900.0
2024-08-27,000048,4800,12.762749999999999,12.42,59616.0
2024-08-27,000620,41300,1.35135,1.32,54516.0
2024-08-27,000415,20500,2.45245,2.42,49610.0
2024-08-27,000600,10900,4.12412,4.09,44581.0
2024-08-28,000035,12300,4.06406,4.12,50676.0
2024-08-28,000078,20500,2.1921899999999996,2.19,44895.0
2024-08-28,000582,10000,6.866860000000001,6.87,68700.0
2024-08-28,000415,20500,2.45245,2.42,49610.0
2024-08-28,000600,10900,4.12412,4.14,45126.0
2024-08-28,000069,37000,1.82182,1.8,66600.0
2024-08-28,000620,46200,1.31131,1.33,61446.0
2024-08-28,000403,3000,17.93792,18.14,54420.0
2024-08-28,000002,7800,6.296289999999999,6.22,48516.0
2024-08-28,000048,3500,12.442429999999996,12.64,44240.0
2024-08-29,000582,10000,6.866860000000001,6.78,67800.0
2024-08-29,000415,20500,2.45245,2.45,50225.00000000001
2024-08-29,000600,10900,4.12412,4.17,45453.0
2024-08-29,000069,37000,1.82182,1.82,67340.0
2024-08-29,000002,7800,6.296289999999999,6.24,48672.0
2024-08-29,000048,3500,12.442429999999996,12.58,44030.0
2024-08-29,000620,46500,1.3213199999999998,1.37,63705.00000000001
2024-08-29,000567,11600,4.764759999999999,4.87,56492.0
2024-08-29,000021,4200,11.781769999999998,12.07,50694.0
2024-08-29,000609,23500,1.9018999999999997,1.9,44650.0
2024-08-30,000048,3500,12.442429999999996,12.59,44065.0
2024-08-30,000609,45800,1.9819799999999999,2.0,91600.0
2024-08-30,000547,13300,6.126119999999999,6.18,82194.0
2024-08-30,000534,7700,9.49949,9.53,73381.0
2024-08-30,000021,5300,12.382369999999998,13.32,70596.0
2024-08-30,000582,8800,6.776769999999999,6.78,59664.0
2024-09-02,000547,13300,6.126119999999999,6.03,80199.0
2024-09-02,000582,8800,6.776769999999999,6.8,59840.0
2024-09-02,000506,56900,1.4214199999999997,1.42,80798.0
2024-09-02,000428,24600,2.96296,2.94,72324.0
2024-09-02,000534,6800,9.529519999999998,9.09,61812.0
2024-09-02,000029,5300,11.041029999999997,10.88,57664.00000000001
2024-09-02,000559,12900,4.11411,4.11,53019.00000000001
2024-09-03,000547,13300,6.126119999999999,6.13,81529.0
2024-09-03,000582,8800,6.776769999999999,6.77,59575.99999999999
2024-09-03,000506,56900,1.4214199999999997,1.49,84781.0
2024-09-03,000428,24600,2.96296,2.97,73062.0
2024-09-03,000029,5300,11.041029999999997,11.03,58459.0
2024-09-03,000559,12900,4.11411,4.19,54051.00000000001
2024-09-03,000567,11800,4.594589999999999,4.56,53807.99999999999
2024-09-03,000061,9400,5.15515,5.27,49537.99999999999
2024-09-03,000426,3900,11.021009999999997,11.02,42978.0
2024-09-03,000408,1800,21.171149999999997,21.34,38412.0
2024-09-04,000428,24600,2.96296,2.97,73062.0
2024-09-04,000029,5300,11.041029999999997,10.87,57610.99999999999
2024-09-04,000559,12900,4.11411,4.26,54954.0
2024-09-04,000567,11800,4.594589999999999,4.53,53454.0
2024-09-04,000061,9400,5.15515,5.28,49632.0
2024-09-04,000408,1800,21.171149999999997,20.96,37728.0
2024-09-04,000506,40000,1.5615599999999998,1.56,62400.0
2024-09-04,000561,9100,6.146139999999999,6.15,55965.0
2024-09-04,000547,8200,6.13613,6.09,49938.0
2024-09-04,000069,23800,1.9119099999999996,1.9,45220.0
2024-09-05,000567,11800,4.594589999999999,4.61,54398.00000000001
2024-09-05,000061,9400,5.15515,5.3,49820.0
2024-09-05,000408,1800,21.171149999999997,20.92,37656.0
2024-09-05,000561,9100,6.146139999999999,6.28,57148.0
2024-09-05,000547,8200,6.13613,6.21,50922.0
2024-09-05,000069,23800,1.9119099999999996,1.93,45934.0
2024-09-05,000425,10700,6.126119999999999,6.12,65484.0
2024-09-05,000415,26800,2.2022,2.17,58156.0
2024-09-05,000029,4800,10.940929999999998,11.16,53568.0
2024-09-05,000630,17700,2.7127099999999995,2.73,48321.0
2024-09-06,000561,9100,6.146139999999999,6.09,55419.0
2024-09-06,000547,8200,6.13613,6.11,50102.0
2024-09-06,000069,23800,1.9119099999999996,1.9,45220.0
2024-09-06,000425,10700,6.126119999999999,6.03,64521.0
2024-09-06,000415,26800,2.2022,2.17,58156.0
2024-09-06,000029,4800,10.940929999999998,11.15,53520.0
2024-09-06,000630,17700,2.7127099999999995,2.74,48498.00000000001
2024-09-06,000567,12300,4.644639999999999,4.58,56334.0
2024-09-06,000411,5700,8.97897,8.88,50616.00000000001
2024-09-06,000543,6100,7.58758,7.49,45689.0
2024-09-09,000029,4800,10.940929999999998,11.3,54240.0
2024-09-09,000630,17700,2.7127099999999995,2.72,48144.0
2024-09-09,000411,5700,8.97897,8.86,50502.0
2024-09-09,000567,17300,4.554549999999999,4.56,78888.0
