date,code,shares,cost_price,market_price,market_value
2024-11-15,000632,14400,3.9639599999999997,3.82,55008.0
2024-11-15,000609,23700,2.6526499999999995,2.74,64938.00000000001
2024-11-15,000070,16800,5.92592,5.7,95760.0
2024-11-15,000659,34500,2.89289,2.88,99360.0
2024-11-15,000017,13600,6.766759999999999,6.62,90032.0
2024-11-15,000534,6800,12.14213,11.7,79560.0
2024-11-15,000547,8800,8.46846,8.23,72424.0
2024-11-18,000609,23700,2.6526499999999995,2.6,61620.0
2024-11-18,000070,17100,5.815809999999999,5.6,95760.0
2024-11-18,000632,26200,3.8138099999999993,3.76,98512.0
2024-11-18,000547,11500,8.24824,8.16,93840.0
2024-11-18,000663,13900,6.156149999999999,5.81,80759.0
2024-11-18,000546,13500,5.69569,5.43,73305.0
2024-11-19,000632,26200,3.8138099999999993,3.81,99822.0
2024-11-19,000547,11500,8.24824,8.65,99475.0
2024-11-19,000530,19800,5.037311479199999,5.1513864,101997.45072
2024-11-19,000036,17100,5.24524,5.27,90116.99999999999
2024-11-19,000070,14400,5.605599999999999,5.64,81216.0
2024-11-19,000523,23200,3.14314,3.16,73312.0
2024-11-19,000571,17900,3.6636599999999997,3.72,66588.0
2024-11-20,000632,26200,3.8138099999999993,3.96,103752.0
2024-11-20,000547,11500,8.24824,8.48,97520.0
2024-11-20,000530,19800,5.037311479199999,5.2704936,104355.77328
2024-11-20,000070,14400,5.605599999999999,5.75,82800.0
2024-11-20,000523,23200,3.14314,3.23,74936.0
2024-11-20,000571,17900,3.6636599999999997,3.77,67483.0
2024-11-20,000559,10900,6.326320000000001,6.43,70087.0
2024-11-20,000659,21400,2.9028999999999994,2.98,63772.0
2024-11-20,000561,6100,9.13913,9.37,57156.99999999999
2024-11-20,000609,20300,2.47247,2.49,50547.00000000001
2024-11-21,000632,26200,3.8138099999999993,4.04,105848.0
2024-11-21,000547,11500,8.24824,8.45,97174.99999999999
2024-11-21,000530,19800,5.037311479199999,5.310196,105141.88080000001
2024-11-21,000070,14400,5.605599999999999,5.69,81936.0
2024-11-21,000523,23200,3.14314,3.22,74704.0
2024-11-21,000571,17900,3.6636599999999997,3.93,70347.0
2024-11-21,000559,10900,6.326320000000001,6.36,69324.0
2024-11-21,000659,21400,2.9028999999999994,2.89,61846.0
2024-11-21,000561,6100,9.13913,9.36,57096.0
2024-11-21,000609,20300,2.47247,2.61,52983.0
2024-11-22,000632,26200,3.8138099999999993,3.89,101918.0
2024-11-22,000547,11500,8.24824,8.13,93495.00000000001
2024-11-22,000530,19800,5.037311479199999,5.0819072,100621.76256
2024-11-22,000070,14400,5.605599999999999,5.5,79200.0
2024-11-22,000523,23200,3.14314,3.09,71688.0
2024-11-22,000571,17900,3.6636599999999997,3.84,68736.0
2024-11-22,000609,26500,2.6126099999999997,2.53,67045.0
2024-11-22,000663,10000,6.226219999999999,6.16,61600.0
2024-11-22,000546,8900,6.316309999999999,6.08,54112.0
2024-11-22,000659,17600,2.8628599999999995,2.77,48752.0
2024-11-25,000070,14400,5.605599999999999,5.57,80208.0
2024-11-25,000523,23200,3.14314,3.14,72848.0
2024-11-25,000571,17900,3.6636599999999997,3.88,69452.0
2024-11-25,000546,8900,6.316309999999999,6.69,59541.0
2024-11-25,000510,23600,3.9239199999999994,3.98,93928.0
2024-11-25,000036,14600,5.705699999999999,5.5,80300.0
2024-11-25,000017,11700,6.436429999999999,6.65,77805.0
2024-11-25,000633,13200,5.105099999999999,5.29,69828.0
2024-11-25,000663,9900,6.126119999999999,6.01,59499.0
2024-11-26,000510,23600,3.9239199999999994,3.93,92748.0
2024-11-26,000036,14600,5.705699999999999,5.61,81906.0
2024-11-26,000017,11700,6.436429999999999,6.57,76869.0
2024-11-26,000633,13200,5.105099999999999,5.24,69168.0
2024-11-26,000663,9900,6.126119999999999,5.98,59202.00000000001
2024-11-26,000632,20200,4.12412,4.16,84032.0
2024-11-26,000609,29500,2.54254,2.49,73455.0
2024-11-26,000534,5600,11.9119,11.71,65576.0
2024-11-26,000659,21700,2.8027999999999995,2.71,58807.0
2024-11-26,000532,4000,13.50349,13.53,54120.0
2024-11-27,000510,23600,3.9239199999999994,3.93,92748.0
2024-11-27,000017,11700,6.436429999999999,6.61,77337.0
2024-11-27,000633,13200,5.105099999999999,5.21,68772.0
2024-11-27,000632,20200,4.12412,4.1,82820.0
2024-11-27,000532,4000,13.50349,13.75,55000.0
2024-11-27,000593,13900,5.87587,6.0,83400.0
2024-11-27,000663,12400,5.935929999999999,5.92,73408.0
2024-11-27,000530,12400,5.3353772472,5.4987824,68184.90176
2024-11-27,000036,10700,5.565559999999999,5.53,59171.0
2024-11-27,000620,27400,1.9719699999999998,2.02,55348.0
2024-11-28,000510,23600,3.9239199999999994,3.97,93692.0
2024-11-28,000017,11700,6.436429999999999,6.83,79911.0
2024-11-28,000633,13200,5.105099999999999,5.36,70752.0
2024-11-28,000632,20200,4.12412,4.22,85244.0
2024-11-28,000532,4000,13.50349,13.79,55160.0
2024-11-28,000593,13900,5.87587,6.05,84095.0
2024-11-28,000663,12400,5.935929999999999,5.98,74152.0
2024-11-28,000530,12400,5.3353772472,5.4491544,67569.51456000001
2024-11-28,000620,27400,1.9719699999999998,2.08,56992.0
2024-11-28,000659,19600,2.7727699999999995,2.9,56840.0
2024-11-29,000510,23600,3.9239199999999994,3.95,93220.0
2024-11-29,000017,11700,6.436429999999999,6.96,81432.0
2024-11-29,000633,13200,5.105099999999999,5.3,69960.0
2024-11-29,000632,20200,4.12412,4.21,85042.0
2024-11-29,000532,4000,13.50349,14.16,56640.0
2024-11-29,000593,13900,5.87587,5.96,82844.0
2024-11-29,000663,12400,5.935929999999999,6.1,75640.0
2024-11-29,000530,12400,5.3353772472,5.3995264,66954.12736
2024-11-29,000620,27400,1.9719699999999998,2.09,57265.99999999999
2024-11-29,000659,19600,2.7727699999999995,2.92,57232.0
2024-12-02,000593,13900,5.87587,6.01,83539.0
2024-12-02,000663,12400,5.935929999999999,6.24,77376.0
2024-12-02,000530,12400,5.3353772472,5.5484104,68800.28896
2024-12-02,000632,23700,4.21421,4.47,105939.0
2024-12-02,000017,12700,7.067059999999999,7.23,91821.0
2024-12-02,000592,30900,2.63263,2.75,84975.0
2024-12-02,000620,34500,2.12212,2.21,76245.0
2024-12-02,000566,11000,5.99599,6.2,68200.0
2024-12-03,000593,13900,5.87587,6.11,84929.0
2024-12-03,000663,12400,5.935929999999999,6.24,77376.0
2024-12-03,000530,12400,5.3353772472,5.5186336,68431.05664000001
2024-12-03,000017,12700,7.067059999999999,7.18,91186.0
2024-12-03,000620,34500,2.12212,2.25,77625.0
2024-12-03,000566,12900,6.7067,6.08,78432.0
2024-12-03,000632,17400,4.45445,4.65,80910.0
2024-12-03,000592,25900,2.7027,3.03,78477.0
2024-12-03,000572,12100,5.185179999999999,4.96,60016.0
2024-12-03,000609,22700,2.5024999999999995,2.44,55388.0
2024-12-04,000017,12700,7.067059999999999,6.93,88011.0
2024-12-04,000620,34500,2.12212,2.18,75210.0
2024-12-04,000632,17400,4.45445,4.51,78474.0
2024-12-04,000506,29300,3.4033999999999995,3.25,95225.0
2024-12-04,000592,30600,2.9829799999999995,2.84,86904.0
2024-12-04,000659,24700,3.3233199999999994,3.53,87191.0
2024-12-04,000657,7000,10.50049,10.06,70420.0
2024-12-04,000609,27100,2.45245,2.32,62871.99999999999
2024-12-05,000017,12700,7.067059999999999,7.05,89535.0
2024-12-05,000632,17400,4.45445,4.52,78647.99999999999
2024-12-05,000659,24700,3.3233199999999994,3.38,83486.0
2024-12-05,000510,20000,4.954949999999999,4.7,94000.0
2024-12-05,000572,19100,4.66466,4.9,93590.0
2024-12-05,000657,8000,10.07006,10.09,80720.0
2024-12-05,000566,12500,5.765759999999998,5.81,72625.0
2024-12-05,000533,14400,4.53453,4.59,66096.0
2024-12-06,000017,12700,7.067059999999999,7.41,94107.0
2024-12-06,000632,17400,4.45445,4.53,78822.0
2024-12-06,000659,24700,3.3233199999999994,3.44,84968.0
2024-12-06,000572,19100,4.66466,4.9,93590.0
2024-12-06,000657,8000,10.07006,10.06,80480.0
2024-12-06,000566,12500,5.765759999999998,5.79,72375.0
2024-12-06,000533,14400,4.53453,4.64,66816.0
2024-12-06,000417,10700,6.366359999999999,6.45,69015.0
2024-12-06,000609,24800,2.47247,2.42,60016.0
2024-12-06,000620,24000,2.3022999999999993,2.39,57360.0
2024-12-09,000632,17400,4.45445,4.43,77082.0
2024-12-09,000659,24700,3.3233199999999994,3.29,81263.0
2024-12-09,000572,19100,4.66466,4.84,92444.0
2024-12-09,000657,8000,10.07006,9.99,79920.0
2024-12-09,000566,12500,5.765759999999998,5.71,71375.0
2024-12-09,000533,14400,4.53453,4.58,65952.0
2024-12-09,000417,10700,6.366359999999999,6.19,66233.0
2024-12-09,000609,24800,2.47247,2.52,62496.0
2024-12-09,000620,24000,2.3022999999999993,2.32,55679.99999999999
2024-12-09,000078,19200,3.0630599999999997,3.03,58175.99999999999
2024-12-10,000659,24700,3.3233199999999994,3.27,80769.0
2024-12-10,000572,19100,4.66466,4.85,92635.0
2024-12-10,000657,8000,10.07006,9.93,79440.0
2024-12-10,000566,12500,5.765759999999998,5.74,71750.0
2024-12-10,000533,14400,4.53453,4.62,66528.0
2024-12-10,000417,10700,6.366359999999999,6.39,68373.0
2024-12-10,000609,24800,2.47247,2.47,61256.00000000001
2024-12-10,000620,24000,2.3022999999999993,2.35,56400.0
2024-12-10,000078,19200,3.0630599999999997,2.99,57408.00000000001
2024-12-10,000530,10500,5.762604847999999,5.5285592,58049.8716
2024-12-11,000572,19100,4.66466,4.95,94545.0
2024-12-11,000657,8000,10.07006,9.95,79600.0
2024-12-11,000566,12500,5.765759999999998,5.96,74500.0
2024-12-11,000533,14400,4.53453,4.75,68400.0
2024-12-11,000417,10700,6.366359999999999,6.82,72974.0
2024-12-11,000609,24800,2.47247,2.5,62000.0
2024-12-11,000078,19200,3.0630599999999997,3.07,58944.0
2024-12-11,000530,10500,5.762604847999999,5.5781872,58570.9656
2024-12-11,000536,11800,5.83583,6.13,72334.0
2024-12-11,000510,14200,4.354349999999999,4.44,63048.00000000001
2024-12-12,000609,24800,2.47247,2.59,64232.0
2024-12-12,000078,19200,3.0630599999999997,3.13,60096.0
2024-12-12,000530,10500,5.762604847999999,6.1340208,64407.2184
2024-12-12,000536,11800,5.83583,6.0,70800.0
2024-12-12,000510,14200,4.354349999999999,4.47,63474.0
2024-12-12,000620,35600,2.66266,2.85,101460.0
2024-12-12,000546,14600,5.835829999999999,5.99,87454.0
2024-12-12,000506,25100,3.0630599999999997,3.21,80571.0
2024-12-12,000561,7600,9.109099999999998,9.23,70148.0
2024-12-12,000572,12500,4.954949999999999,4.92,61500.0
2024-12-13,000078,19200,3.0630599999999997,2.99,57408.00000000001
2024-12-13,000536,11800,5.83583,5.75,67850.0
2024-12-13,000510,14200,4.354349999999999,4.28,60776.0
2024-12-13,000546,14600,5.835829999999999,5.72,83512.0
2024-12-13,000506,25100,3.0630599999999997,3.11,78061.0
2024-12-13,000561,7600,9.109099999999998,8.88,67488.0
2024-12-13,000572,12500,4.954949999999999,4.86,60750.00000000001
2024-12-13,000620,27300,2.9129099999999992,2.87,78351.0
2024-12-13,000659,19000,3.75375,3.83,72770.0
2024-12-13,000036,12700,5.05505,4.89,62102.99999999999
2024-12-16,000536,11800,5.83583,5.74,67732.0
2024-12-16,000510,14200,4.354349999999999,4.26,60492.0
2024-12-16,000506,25100,3.0630599999999997,3.12,78312.0
2024-12-16,000561,7600,9.109099999999998,8.84,67184.0
2024-12-16,000572,12500,4.954949999999999,5.04,63000.0
2024-12-16,000659,19000,3.75375,3.68,69920.0
2024-12-16,000609,34100,2.5024999999999995,2.61,89001.0
2024-12-16,000632,16400,4.684679999999999,4.64,76096.0
2024-12-16,000546,12000,5.745739999999999,5.57,66840.0
2024-12-16,000417,9200,6.746739999999999,6.93,63756.0
2024-12-17,000506,25100,3.0630599999999997,3.14,78814.0
2024-12-17,000572,12500,4.954949999999999,5.0,62500.0
2024-12-17,000609,34100,2.5024999999999995,2.48,84568.0
2024-12-17,000632,21400,4.65465,4.26,91164.0
2024-12-17,000530,11600,7.878871800799999,7.19606,83474.296
2024-12-17,000546,14700,5.57557,5.27,77469.0
2024-12-17,000017,10000,7.3573499999999985,6.87,68700.0
2024-12-17,000633,11700,5.66566,5.31,62126.99999999999
2024-12-18,000506,25100,3.0630599999999997,3.3,82830.0
2024-12-18,000572,12500,4.954949999999999,4.92,61500.0
2024-12-18,000530,11600,7.878871800799999,6.7097056,77832.58496000001
2024-12-18,000017,14400,6.836829999999999,6.95,100080.0
2024-12-18,000523,26000,3.4134099999999994,3.39,88140.0
2024-12-18,000609,32900,2.43243,2.4,78960.0
2024-12-18,000407,20900,3.44344,3.46,72314.0
2024-12-18,000620,25800,2.5125099999999994,2.49,64242.00000000001
2024-12-19,000017,14400,6.836829999999999,6.88,99072.0
2024-12-19,000523,26000,3.4134099999999994,3.36,87360.0
2024-12-19,000609,32900,2.43243,2.37,77973.0
2024-12-19,000407,20900,3.44344,3.42,71478.0
2024-12-19,000620,25800,2.5125099999999994,2.46,63468.0
2024-12-19,000572,16800,4.814809999999999,4.69,78792.0
2024-12-19,000532,4600,15.765749999999999,15.53,71438.0
2024-12-19,000506,19900,3.3032999999999992,3.42,68058.0
2024-12-19,000510,14600,4.054049999999999,4.06,59275.99999999999
2024-12-19,000036,11900,4.46446,4.43,52717.0
2024-12-20,000017,14400,6.836829999999999,7.03,101232.0
2024-12-20,000523,26000,3.4134099999999994,3.46,89960.0
2024-12-20,000609,32900,2.43243,2.39,78631.0
2024-12-20,000407,20900,3.44344,3.42,71478.0
2024-12-20,000620,25800,2.5125099999999994,2.43,62694.00000000001
2024-12-20,000572,16800,4.814809999999999,4.66,78288.0
2024-12-20,000506,19900,3.3032999999999992,3.59,71441.0
2024-12-20,000510,14600,4.054049999999999,4.07,59422.00000000001
2024-12-20,000036,11900,4.46446,4.42,52598.0
2024-12-20,000505,8400,6.506499999999999,6.48,54432.0
2024-12-23,000407,20900,3.44344,3.29,68761.0
2024-12-23,000036,11900,4.46446,4.3,51170.0
2024-12-23,000505,8400,6.506499999999999,6.25,52500.0
2024-12-23,000632,23200,4.3043,3.87,89784.0
2024-12-23,000506,25400,3.5935899999999994,3.65,92710.0
2024-12-23,000417,13400,6.146139999999999,5.85,78390.0
2024-12-23,000620,30600,2.42242,2.32,70992.0
2024-12-23,000017,9500,6.98698,6.35,60325.0
2024-12-24,000505,8400,6.506499999999999,6.27,52668.0
2024-12-24,000506,25400,3.5935899999999994,3.83,97282.0
2024-12-24,000571,30500,3.2732699999999997,3.26,99430.0
2024-12-24,000546,19600,4.7047,4.77,93491.99999999999
2024-12-24,000593,15000,5.545539999999999,5.56,83400.0
2024-12-24,000566,14700,5.08508,5.01,73647.0
2024-12-24,000663,10800,6.206200000000001,5.93,64044.0
2024-12-25,000571,30500,3.2732699999999997,3.18,96990.0
2024-12-25,000546,19600,4.7047,4.61,90356.0
2024-12-25,000593,15000,5.545539999999999,5.4,81000.0
2024-12-25,000506,22200,4.024019999999999,4.02,89243.99999999999
2024-12-25,000036,18800,4.274269999999999,4.11,77268.0
2024-12-25,000620,31200,2.3223199999999995,2.34,73008.0
2024-12-25,000523,20000,3.2632599999999994,3.19,63800.0
2024-12-25,000633,12500,4.674669999999999,4.52,56499.99999999999
2024-12-26,000571,30500,3.2732699999999997,3.26,99430.0
2024-12-26,000546,19600,4.7047,4.88,95648.0
2024-12-26,000593,15000,5.545539999999999,5.43,81450.0
2024-12-26,000506,22200,4.024019999999999,4.22,93684.0
2024-12-26,000036,18800,4.274269999999999,4.15,78020.0
2024-12-26,000620,31200,2.3223199999999995,2.36,73632.0
2024-12-26,000523,20000,3.2632599999999994,3.21,64200.0
2024-12-26,000633,12500,4.674669999999999,4.53,56625.0
2024-12-26,000407,16300,3.2432399999999997,3.26,53138.0
2024-12-26,000572,11300,4.18418,4.24,47912.0
2024-12-27,000571,30500,3.2732699999999997,3.59,109495.0
2024-12-27,000546,19600,4.7047,4.84,94864.0
2024-12-27,000593,15000,5.545539999999999,5.63,84450.0
2024-12-27,000036,18800,4.274269999999999,4.16,78208.0
2024-12-27,000620,31200,2.3223199999999995,2.37,73944.0
2024-12-27,000523,20000,3.2632599999999994,3.24,64800.00000000001
2024-12-27,000633,12500,4.674669999999999,4.64,57999.99999999999
2024-12-27,000407,16300,3.2432399999999997,3.37,54931.0
2024-12-27,000572,11300,4.18418,4.42,49946.0
2024-12-27,000506,11800,4.434429999999999,4.01,47318.0
2024-12-30,000546,19600,4.7047,4.89,95844.0
2024-12-30,000593,15000,5.545539999999999,5.41,81150.0
2024-12-30,000620,31200,2.3223199999999995,2.26,70512.0
2024-12-30,000407,16300,3.2432399999999997,3.35,54605.0
2024-12-30,000572,11300,4.18418,4.3,48590.0
2024-12-30,000417,13400,6.146139999999999,6.27,84018.0
2024-12-30,000571,20600,3.6035999999999992,3.6,74160.0
2024-12-30,000632,17200,3.8838799999999996,3.7,63640.0
2024-12-30,000532,4300,13.753739999999999,13.71,58953.00000000001
2024-12-30,000536,11100,4.894889999999999,4.7,52170.0
2024-12-31,000407,16300,3.2432399999999997,3.36,54768.0
2024-12-31,000572,11300,4.18418,4.18,47234.0
2024-12-31,000417,13400,6.146139999999999,6.27,84018.0
2024-12-31,000571,20600,3.6035999999999992,3.51,72306.0
2024-12-31,000532,4300,13.753739999999999,13.14,56502.0
2024-12-31,000609,35500,2.39239,2.51,89104.99999999999
2024-12-31,000639,21000,3.6436399999999995,3.6,75600.0
2024-12-31,000048,3900,17.50749,17.29,67431.0
2024-12-31,000566,12600,4.924919999999999,4.79,60354.0
2024-12-31,000536,11800,4.714709999999999,4.51,53218.0
2025-01-02,000407,16300,3.2432399999999997,3.23,52649.0
2025-01-02,000572,11300,4.18418,4.05,45765.0
2025-01-02,000609,35500,2.39239,2.43,86265.0
2025-01-02,000639,21000,3.6436399999999995,3.69,77490.0
2025-01-02,000506,22900,3.9139099999999996,3.77,86333.0
2025-01-02,000417,13000,6.176169999999999,6.91,89830.0
2025-01-02,000532,5500,13.133119999999998,12.76,70180.0
2025-01-02,000048,3700,17.30729,16.55,61235.0
2025-01-02,000536,13000,4.504499999999999,4.44,57720.00000000001
2025-01-03,000609,35500,2.39239,2.44,86620.0
2025-01-03,000506,26500,3.7637599999999996,3.59,95135.0
2025-01-03,000417,13700,6.956949999999999,6.21,85077.0
2025-01-03,000532,6700,12.792779999999999,12.14,81338.0
2025-01-03,000017,11700,6.646639999999998,6.26,73242.0
2025-01-03,000510,19400,3.59359,3.45,66930.0
2025-01-06,000609,35500,2.39239,2.32,82360.0
2025-01-06,000506,26500,3.7637599999999996,3.72,98580.0
2025-01-06,000657,10900,8.57857,8.72,95048.0
2025-01-06,000532,7000,12.022009999999998,12.04,84280.0
2025-01-06,000620,36700,2.08208,2.0,73400.0
2025-01-06,000534,5400,12.592579999999998,11.97,64638.0
2025-01-06,000572,16100,3.8438399999999993,3.91,62951.0
2025-01-07,000657,10900,8.57857,8.82,96138.0
2025-01-07,000532,7000,12.022009999999998,12.42,86940.0
2025-01-07,000572,16100,3.8438399999999993,4.02,64721.99999999999
2025-01-07,000536,21000,4.12412,4.28,89880.0
2025-01-07,000639,22600,3.4534499999999992,3.48,78648.0
2025-01-07,000632,20400,3.4534499999999997,3.49,71196.0
2025-01-07,000633,15100,4.2042,4.37,65987.0
2025-01-07,000017,9100,6.2762699999999985,6.43,58513.0
2025-01-08,000657,10900,8.57857,8.66,94394.0
2025-01-08,000532,7000,12.022009999999998,12.34,86380.0
2025-01-08,000572,16100,3.8438399999999993,3.99,64239.0
2025-01-08,000536,21000,4.12412,4.32,90720.0
2025-01-08,000639,22600,3.4534499999999992,3.49,78874.0
2025-01-08,000632,20400,3.4534499999999997,3.51,71604.0
2025-01-08,000633,15100,4.2042,4.31,65080.99999999999
2025-01-08,000017,9100,6.2762699999999985,6.3,57330.0
2025-01-08,000659,18800,2.72272,2.68,50384.0
2025-01-08,000534,3700,12.23222,12.88,47656.0
2025-01-09,000532,7000,12.022009999999998,12.38,86660.0
2025-01-09,000572,16100,3.8438399999999993,4.02,64721.99999999999
2025-01-09,000536,21000,4.12412,4.38,91980.0
2025-01-09,000639,22600,3.4534499999999992,3.49,78874.0
2025-01-09,000632,20400,3.4534499999999997,3.47,70788.0
2025-01-09,000633,15100,4.2042,4.34,65534.0
2025-01-09,000017,9100,6.2762699999999985,6.19,56329.0
2025-01-09,000659,18800,2.72272,2.67,50196.0
2025-01-09,000534,3700,12.23222,12.93,47841.0
2025-01-09,000663,10100,5.145139999999999,5.12,51712.0
2025-01-10,000532,7000,12.022009999999998,12.01,84070.0
2025-01-10,000572,16100,3.8438399999999993,3.85,61985.0
2025-01-10,000536,21000,4.12412,4.16,87360.0
2025-01-10,000639,22600,3.4534499999999992,3.33,75258.0
2025-01-10,000632,20400,3.4534499999999997,3.31,67524.0
2025-01-10,000633,15100,4.2042,4.17,62967.0
2025-01-10,000663,10100,5.145139999999999,4.91,49591.0
2025-01-10,000659,23100,2.68268,2.56,59136.0
2025-01-10,000506,15100,3.68368,3.89,58739.0
2025-01-10,000561,6100,8.15815,8.68,52948.0
2025-01-13,000536,21000,4.12412,4.15,87150.00000000001
2025-01-13,000633,15100,4.2042,4.59,69309.0
2025-01-13,000561,6100,8.15815,8.29,50568.99999999999
2025-01-13,000620,53900,1.6816799999999998,1.73,93247.0
2025-01-13,000506,20400,3.983979999999999,4.05,82620.0
2025-01-13,000663,15000,4.894889999999999,4.94,74100.0
2025-01-13,000534,4900,13.273259999999999,13.62,66738.0
2025-01-13,000609,24600,2.42242,2.53,62237.99999999999
2025-01-14,000561,6100,8.15815,8.68,52948.0
2025-01-14,000506,20400,3.983979999999999,4.06,82823.99999999999
2025-01-14,000663,15000,4.894889999999999,5.14,77100.0
2025-01-14,000534,4900,13.273259999999999,14.29,70021.0
2025-01-14,000609,24600,2.42242,2.56,62976.0
2025-01-14,000620,45300,1.75175,1.83,82899.0
2025-01-14,000632,21300,3.3433399999999995,3.55,75615.0
2025-01-14,000659,24900,2.5825799999999997,2.68,66732.0
2025-01-14,000536,13800,4.18418,4.48,61824.00000000001
2025-01-14,000530,9700,5.335377247199999,5.4293032,52664.24103999999
2025-01-15,000561,6100,8.15815,8.51,51911.0
2025-01-15,000506,20400,3.983979999999999,4.24,86496.0
2025-01-15,000663,15000,4.894889999999999,5.15,77250.0
2025-01-15,000609,24600,2.42242,2.54,62484.0
2025-01-15,000620,45300,1.75175,1.79,81087.0
2025-01-15,000632,21300,3.3433399999999995,3.59,76467.0
2025-01-15,000659,24900,2.5825799999999997,2.65,65985.0
2025-01-15,000536,13800,4.18418,4.39,60581.99999999999
2025-01-15,000530,9700,5.335377247199999,5.3697496,52086.57111999999
2025-01-15,000417,10000,5.4054,5.43,54300.0
2025-01-16,000561,6100,8.15815,8.35,50935.0
2025-01-16,000663,15000,4.894889999999999,5.22,78300.0
2025-01-16,000609,24600,2.42242,2.59,63714.0
2025-01-16,000659,24900,2.5825799999999997,2.68,66732.0
2025-01-16,000536,13800,4.18418,4.46,61548.0
2025-01-16,000530,9700,5.335377247199999,5.4193776,52567.962719999996
2025-01-16,000417,10000,5.4054,5.83,58300.0
2025-01-16,000620,41300,1.79179,1.87,77231.0
2025-01-16,000017,11500,5.775769999999999,5.75,66125.0
2025-01-16,000506,14200,4.21421,4.03,57226.0
2025-01-17,000663,15000,4.894889999999999,5.18,77700.0
2025-01-17,000609,24600,2.42242,2.59,63714.0
2025-01-17,000659,24900,2.5825799999999997,2.59,64491.0
2025-01-17,000536,13800,4.18418,4.47,61686.0
2025-01-17,000530,9700,5.335377247199999,5.4690056,53049.35432
2025-01-17,000417,10000,5.4054,5.55,55500.0
2025-01-17,000620,41300,1.79179,1.84,75992.0
2025-01-17,000017,11500,5.775769999999999,5.64,64859.99999999999
2025-01-17,000534,4500,14.484469999999998,14.38,64710.0
2025-01-17,000506,14900,3.9339299999999997,4.15,61835.00000000001
2025-01-20,000659,24900,2.5825799999999997,2.62,65238.0
2025-01-20,000536,13800,4.18418,4.45,61410.0
2025-01-20,000530,9700,5.335377247199999,5.7469224,55745.14728
2025-01-20,000417,10000,5.4054,5.65,56500.0
2025-01-20,000620,41300,1.79179,1.88,77644.0
2025-01-20,000017,11500,5.775769999999999,5.76,66240.0
2025-01-20,000534,4500,14.484469999999998,14.3,64350.0
2025-01-20,000506,14900,3.9339299999999997,4.03,60047.00000000001
2025-01-20,000609,26100,2.5625599999999995,2.7,70470.0
2025-01-20,000603,4500,13.363349999999999,13.43,60435.0
2025-01-21,000417,10000,5.4054,5.73,57300.00000000001
2025-01-21,000017,11500,5.775769999999999,5.62,64630.0
2025-01-21,000534,4500,14.484469999999998,13.93,62685.0
2025-01-21,000506,14900,3.9339299999999997,4.16,61984.0
2025-01-21,000609,26100,2.5625599999999995,2.68,69948.0
2025-01-21,000603,4500,13.363349999999999,13.44,60480.0
2025-01-21,000620,42700,1.8918899999999996,2.07,88389.0
2025-01-21,000530,12600,5.752669322399999,5.905732,74412.22320000001
2025-01-21,000048,3900,16.46645,16.01,62439.00000000001
2025-01-21,000551,5900,9.88988,9.92,58528.0
2025-01-22,000017,11500,5.775769999999999,5.51,63365.0
2025-01-22,000506,14900,3.9339299999999997,4.13,61537.0
2025-01-22,000609,26100,2.5625599999999995,2.74,71514.0
2025-01-22,000603,4500,13.363349999999999,13.5,60750.0
2025-01-22,000530,12600,5.752669322399999,5.657592,71285.65920000001
2025-01-22,000551,5900,9.88988,9.83,57997.0
2025-01-22,000620,37900,2.1121099999999995,2.02,76558.0
2025-01-22,000417,12600,5.685679999999999,5.56,70056.0
2025-01-22,000663,12700,5.095089999999999,5.08,64516.0
2025-01-22,000571,16700,3.49349,3.48,58116.0
2025-01-23,000506,14900,3.9339299999999997,3.99,59451.0
2025-01-23,000603,4500,13.363349999999999,13.59,61155.0
2025-01-23,000530,12600,5.752669322399999,5.7766992,72786.40992
2025-01-23,000551,5900,9.88988,9.76,57584.0
2025-01-23,000417,12600,5.685679999999999,5.62,70812.0
2025-01-23,000663,12700,5.095089999999999,5.07,64389.0
2025-01-23,000571,16700,3.49349,3.46,57782.0
2025-01-23,000609,26300,2.81281,2.68,70484.0
2025-01-23,000632,19000,3.49349,3.66,69540.0
2025-01-23,000620,28800,2.08208,1.97,56736.0
2025-01-24,000603,4500,13.363349999999999,13.68,61560.0
2025-01-24,000530,12600,5.752669322399999,5.8362528,73536.78528
2025-01-24,000551,5900,9.88988,9.79,57760.99999999999
2025-01-24,000417,12600,5.685679999999999,5.57,70182.0
2025-01-24,000663,12700,5.095089999999999,5.07,64389.0
2025-01-24,000571,16700,3.49349,3.39,56613.0
2025-01-24,000632,19000,3.49349,3.55,67450.0
2025-01-24,000506,18300,3.9639599999999997,3.89,71187.0
2025-01-24,000534,4400,14.634619999999998,14.79,65075.99999999999
2025-01-24,000609,23000,2.5525499999999997,2.55,58649.99999999999
2025-01-27,000530,12600,5.752669322399999,5.9851368,75412.72368000001
2025-01-27,000551,5900,9.88988,9.65,56935.0
2025-01-27,000417,12600,5.685679999999999,5.46,68796.0
2025-01-27,000663,12700,5.095089999999999,5.15,65405.00000000001
2025-01-27,000571,16700,3.49349,3.48,58116.0
2025-01-27,000632,19000,3.49349,3.53,67070.0
2025-01-27,000506,18300,3.9639599999999997,3.91,71553.0
2025-01-27,000534,4400,14.634619999999998,14.38,63272.0
2025-01-27,000620,34900,1.85185,1.85,64565.0
2025-01-27,000659,23200,2.5024999999999995,2.5,58000.0
2025-02-05,000663,12700,5.095089999999999,5.32,67564.0
