date,code,side,price,shares,amount,fee,reason
2024-08-16,000426,SELL,12.07791,4800,57973.96799999999,75.36615839999999,hold_days
2024-08-16,000659,SELL,1.9029980969999998,36500,69459.43054049999,90.29725970264998,take_profit
2024-08-16,000536,SELL,2.3084976915,20100,46400.80359915,60.321044678895,stop_loss
2024-08-16,000547,BUY,7.287279999999999,8400,61213.151999999995,18.363945599999997,signal
2024-08-16,000572,BUY,3.2832799999999995,16800,55159.10399999999,16.547731199999998,signal
2024-08-16,000506,BUY,1.3013,38200,49709.659999999996,14.912897999999998,signal
2024-08-19,000603,SELL,11.186988813,5900,66003.2339967,85.80420419571,take_profit
2024-08-19,000620,SELL,1.4439985559999997,37400,54005.54599439999,70.20720979271998,stop_loss
2024-08-19,000639,SELL,2.3179976819999992,18800,43578.35642159999,56.65186334807998,stop_loss
2024-08-19,000547,SELL,6.915993083999999,8400,58094.34190559999,75.52264447727998,stop_loss
2024-08-19,000536,BUY,2.47247,27000,66756.69,20.027006999999998,signal
2024-08-19,000547,BUY,6.726719999999999,8900,59867.808,17.9603424,signal
2024-08-19,000659,BUY,1.9018999999999997,28500,54204.149999999994,16.261244999999995,signal
2024-08-19,000620,BUY,1.4514499999999997,33600,48768.71999999999,14.630615999999995,signal
2024-08-20,000017,SELL,5.300994698999999,12800,67852.73214719999,88.20855179135998,stop_loss
2024-08-20,000536,SELL,2.3464976535,27000,63355.436644500005,82.36206763785,stop_loss
2024-08-20,000620,SELL,1.3774986224999994,33600,46283.95371599998,60.16913983079997,stop_loss
2024-08-20,000017,BUY,5.495489999999999,11200,61549.48799999999,18.464846399999995,signal
2024-08-20,000620,BUY,1.4314299999999998,38800,55539.48399999999,16.661845199999995,signal
2024-08-20,000532,BUY,13.243229999999999,3700,48999.950999999994,14.699985299999996,signal
2024-08-21,000561,SELL,6.0939,10200,62157.78,80.80511399999999,hold_days
2024-08-21,000048,SELL,12.739487260499999,3900,49684.00031595,64.58920041073499,stop_loss
2024-08-21,000657,SELL,7.74225,5900,45679.275,59.3830575,hold_days
2024-08-21,000506,SELL,1.2349987649999998,38200,47176.95282299999,61.330038669899984,stop_loss
2024-08-21,000506,BUY,1.27127,51500,65470.40499999999,19.641121499999997,signal
2024-08-21,000603,BUY,10.620609999999997,5500,58413.35499999999,17.524006499999995,signal
2024-08-21,000566,BUY,3.1131099999999994,17000,52922.86999999999,15.876860999999995,signal
2024-08-21,000078,BUY,2.27227,21000,47717.67,14.315300999999998,signal
2024-08-22,000572,SELL,3.1159968839999994,16800,52348.74765119999,68.05337194655999,stop_loss
2024-08-22,000506,SELL,1.2064987934999998,51500,62134.68786524999,80.77509422482498,stop_loss
2024-08-22,000048,BUY,12.282269999999999,4400,54041.988,16.2125964,signal
2024-08-22,000572,BUY,3.14314,15600,49032.984,14.709895199999998,signal
2024-08-23,000547,SELL,6.383993615999999,8900,56817.54318239999,73.86280613711999,stop_loss
2024-08-23,000017,SELL,5.215494784499999,11200,58413.54158639999,75.93760406231998,stop_loss
2024-08-23,000620,SELL,1.3584986414999995,38800,52709.74729019998,68.52267147725998,stop_loss
2024-08-23,000603,SELL,10.079489920499997,5500,55437.19456274998,72.06835293157498,stop_loss
2024-08-23,000411,BUY,8.74874,7600,66490.424,19.947127199999997,signal
2024-08-23,000620,BUY,1.3813799999999998,43300,59813.75399999999,17.944126199999996,signal
2024-08-23,000017,BUY,5.275269999999999,10200,53807.75399999999,16.142326199999996,signal
2024-08-23,000505,BUY,4.82482,10000,48248.2,14.474459999999997,signal
2024-08-26,000659,SELL,1.8481500000000002,28500,52672.27500000001,68.47395750000001,hold_days
2024-08-26,000532,SELL,12.5684874315,3700,46503.403496549996,60.45442454551499,stop_loss
