date,code,side,price,shares,amount,fee,reason
2025-09-04,000551,SELL,11.096788903199997,8700,96542.06345783998,125.50468249519196,stop_loss
2025-09-04,000546,BUY,4.924919999999999,20300,99975.87599999999,29.992762799999994,signal
2025-09-04,000547,BUY,7.927919999999999,12600,99891.79199999999,29.967537599999993,signal
2025-09-04,000663,BUY,6.396389999999999,15600,99783.684,29.935105199999995,signal
2025-09-04,000415,BUY,3.3633599999999997,29700,99891.79199999999,29.967537599999993,signal
2025-09-04,000078,BUY,2.54254,39300,99921.82199999999,29.976546599999992,signal
2025-09-05,000636,BUY,14.474459999999999,6900,99873.77399999999,29.962132199999996,signal
2025-09-08,000567,SELL,6.3936,15800,101018.88,131.324544,hold_days
2025-09-08,000035,SELL,4.745995253999999,22100,104886.49511339999,136.35244364742,take_profit
2025-09-08,000526,SELL,47.73222,2000,95464.44,124.10377199999999,hold_days
2025-09-08,000600,SELL,7.570492429499999,13800,104472.79552709998,135.81463418522998,take_profit
2025-09-08,000415,SELL,3.527996472,29700,104781.4952184,136.21594378391998,take_profit
2025-09-08,000636,SELL,15.182984817,6900,104762.59523729999,136.19137380848997,take_profit
2025-09-08,000551,BUY,11.371359999999997,8700,98930.83199999998,29.67924959999999,signal
2025-09-08,000035,BUY,4.66466,21400,99823.72399999999,29.947117199999994,signal
2025-09-08,000155,BUY,10.300289999999999,9700,99912.81299999998,29.97384389999999,signal
2025-09-08,000545,BUY,3.2632599999999994,30600,99855.75599999998,29.95672679999999,signal
2025-09-08,000514,BUY,5.395389999999999,18500,99814.71499999998,29.944414499999993,signal
2025-09-09,000546,SELL,5.165994833999999,20300,104869.69513019998,136.33060366925997,take_profit
2025-09-09,000547,SELL,8.01198,12600,100950.94799999999,131.23623239999998,hold_days
2025-09-09,000663,SELL,6.61338,15600,103168.728,134.11934639999998,hold_days
2025-09-09,000078,SELL,2.5974,39300,102077.81999999999,132.70116599999997,hold_days
2025-09-09,000035,SELL,4.892995107,21400,104710.0952898,136.12312387673998,take_profit
2025-09-09,000545,SELL,3.4229965769999993,30600,104743.69525619998,136.16680383305996,take_profit
2025-09-09,000035,BUY,4.78478,20800,99523.42399999998,29.857027199999994,signal
2025-09-09,000629,BUY,2.9129099999999997,34300,99912.813,29.973843899999995,signal
2025-09-09,000545,BUY,3.3133099999999995,30100,99730.63099999998,29.919189299999992,signal
2025-09-09,000663,BUY,6.626619999999999,15000,99399.29999999999,29.819789999999994,signal
2025-09-09,000582,BUY,8.688679999999998,11500,99919.81999999998,29.97594599999999,signal
2025-09-10,000060,BUY,5.275269999999999,18900,99702.60299999999,29.910780899999995,signal
2025-09-10,000546,BUY,5.135129999999999,19400,99621.52199999998,29.886456599999992,signal
2025-09-11,000551,SELL,11.26872,8700,98037.864,127.44922319999999,hold_days
2025-09-11,000155,SELL,10.139850000000001,9700,98356.54500000001,127.86350850000001,hold_days
2025-09-11,000514,SELL,5.48451,18500,101463.435,131.90246549999998,hold_days
2025-09-11,000035,SELL,5.018994981,20800,104395.0956048,135.71362428624,take_profit
2025-09-11,000561,BUY,11.22121,8900,99868.769,29.960630699999996,signal
2025-09-11,000006,BUY,7.507499999999999,13300,99849.74999999999,29.954924999999992,signal
2025-09-11,000069,BUY,2.36236,42300,99927.828,29.978348399999994,signal
2025-09-11,000620,BUY,1.7117099999999998,58400,99963.86399999999,29.989159199999992,signal
2025-09-12,000629,SELL,2.90709,34300,99713.187,129.6271431,hold_days
2025-09-12,000545,SELL,3.4754965244999996,30100,104612.44538744999,135.99617900368497,take_profit
2025-09-12,000663,SELL,6.6733199999999995,15000,100099.79999999999,130.12973999999997,hold_days
2025-09-12,000582,SELL,8.72127,11500,100294.60500000001,130.38298650000002,hold_days
2025-09-12,000060,SELL,5.5334944665,18900,104583.04541685,135.95795904190499,take_profit
2025-09-12,000069,SELL,2.477997522,42300,104819.29518059999,136.26508373477998,take_profit
2025-09-12,000620,SELL,1.7954982044999999,58400,104857.0951428,136.31422368564,take_profit
2025-09-12,000571,BUY,5.185179999999999,19200,99555.45599999998,29.86663679999999,signal
2025-09-12,000630,BUY,4.4044,22700,99979.87999999999,29.993963999999995,signal
2025-09-12,000501,BUY,10.34033,9600,99267.168,29.7801504,signal
2025-09-12,000620,BUY,1.7117099999999998,58400,99963.86399999999,29.989159199999992,signal
2025-09-12,000593,BUY,6.696689999999999,14900,99780.681,29.934204299999998,signal
2025-09-15,000546,SELL,5.06493,19400,98259.642,127.7375346,hold_days
2025-09-15,000006,SELL,7.274992725,13300,96757.40324249999,125.78462421524998,stop_loss
2025-09-15,000571,SELL,5.024594975399999,19200,96472.22352767999,125.41389058598398,stop_loss
2025-09-15,000630,SELL,4.61999538,22700,104873.89512599999,136.3360636638,take_profit
2025-09-15,000501,SELL,10.8464891535,9600,104126.2958736,135.36418463568,take_profit
2025-09-15,000620,SELL,1.7954982044999999,58400,104857.0951428,136.31422368564,take_profit
2025-09-15,000069,BUY,2.48248,40200,99795.696,29.938708799999997,signal
2025-09-15,000571,BUY,5.05505,19700,99584.48499999999,29.875345499999995,signal
2025-09-15,000002,BUY,6.926919999999999,14400,99747.64799999999,29.924294399999994,signal
